# Data from GeoNames.org (https://www.geonames.org), licensed CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/). Places with population 15,000 or more; converted by php artisan platform:convert-geonames.
# Countries: AE, AR, AU, BR, CA, DE, ES, FR, GB, IE, IN, IT, JP, KE, MX, NG, NL, NZ, PL, PT, SE, SG, US, ZA · rows: 18585 · generated 2026-09-26
country_iso2,country_name,state_name,state_code,city_name,latitude,longitude,timezone,dial_code
IN,India,Maharashtra,MH,Kinwat,19.62557,78.1987,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kodoli,16.87639,74.1909,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kodoli,17.67023,74.03469,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kolhāpur,16.69563,74.23167,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kopargaon,19.88239,74.47605,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Koregaon,18.64573,74.05909,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Koregaon,17.69915,74.16252,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Korochi,16.71917,74.4451,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Koynanagar,17.4,73.76667,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kudāl,16.01148,73.68867,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kurandvād,16.68317,74.58892,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kurduvādi,18.09339,75.41567,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kāgal,16.57702,74.31544,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kāmthi,21.21615,79.1973,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kāranja,20.48273,77.48857,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Kātol,21.27388,78.5858,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Latur,18.39721,76.56784,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Loha,18.94484,77.11553,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Lohāra,20.38983,78.09027,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Lonand,18.04041,74.18719,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Lonar,19.98533,76.52046,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Lonavla,18.75275,73.40575,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Lāsalgaon,20.1427,74.23946,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mahād,18.08333,73.41667,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mahādula,21.25257,79.08106,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Majalgaon,19.15513,76.20992,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Malegaon,20.54966,74.53462,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Malkapur,17.26214,74.17574,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Malkāpur,20.88555,76.19932,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Manchar,19.00436,73.94346,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mangalvedha,17.51046,75.44713,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Mangrūl Pīr",20.31379,77.34178,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Manmād,20.25334,74.43755,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Manwath,19.30133,76.49735,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Maval,18.75527,73.44428,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mehkar,20.1505,76.56841,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Mharal Bk",19.24588,73.1771,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mhaswad,17.63359,74.78773,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Moram,17.78812,76.47077,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Morsi,21.3403,78.01258,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mudkhed,19.15657,77.50304,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mukher,18.70636,77.36795,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mumbai,19.07283,72.88261,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Murbād,19.25395,73.38993,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Murtajāpur,20.73299,77.36694,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mālvan,16.05981,73.4629,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Mūl,20.06987,79.67826,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nagpur,21.14631,79.08491,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Naldurg,17.81667,76.28182,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nanded,19.16023,77.31497,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nandurbar,21.36671,74.24051,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Narkher,21.47231,78.53415,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nashik,19.99727,73.79096,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Navi Mumbai",19.03681,73.01582,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Navāpur,21.16157,73.79399,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Ner,20.48971,77.86632,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Neral,19.02475,73.31688,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nilanga,18.11675,76.75279,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nildoh,21.11075,78.98915,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nipāni,16.399,74.38285,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nāndgaon,20.3068,74.65501,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nāndūra,20.83417,76.45924,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nārsala,21.08973,79.13586,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Nāteputa,17.89895,74.75222,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Ozar,20.09473,73.92816,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pachgaon,16.66024,74.22735,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Paithan,19.47506,75.38558,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pandharpur,17.67924,75.33098,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Panvel,18.98878,73.11013,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Paranda,18.26321,75.46316,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Parbhani,19.26855,76.77081,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Parli Vaijnāth",18.85057,76.53163,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Parola,20.88098,75.11937,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Partūr,19.59925,76.21541,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pasthal,19.82018,72.72959,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pawni,20.79229,79.63644,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pen,18.73734,73.09603,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Phaltan,17.99113,74.43177,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pimpri,18.62292,73.80696,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pimpri-Chinchwad,18.61867,73.80375,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pipri,20.78613,78.5936,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Powai,19.1164,72.90471,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pulgaon,20.72204,78.32056,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pune,18.51957,73.85535,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pusad,19.91274,77.57838,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pāchora,20.66727,75.35305,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pālghar,19.69693,72.76543,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pāndharkawada,20.02108,78.54628,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pāthardi,19.17279,75.17425,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pāthri,19.2588,76.43412,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pātūr,20.46093,76.93725,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pīpri,19.79371,75.53519,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Pūrna,19.1817,77.02566,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rahata,19.71664,74.48109,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rahimatpur,17.5921,74.19966,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Ranjangaon S",19.84404,75.21482,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Ratnagiri,16.99154,73.31022,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Risod,19.97671,76.78799,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Roha,18.43687,73.11964,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rāhuri,19.39069,74.64979,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rājgurunagar,18.86667,73.9,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rājūra,19.77947,79.36459,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rāmtek,21.39562,79.32725,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Rāver,21.24757,76.03509,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sakri,20.99104,74.31475,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sangamner,19.56784,74.21154,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Saoner,21.3851,78.92155,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Satara,17.68589,73.99333,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Satānā,20.59483,74.20301,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Selu,19.45512,76.44073,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shahuwadi,16.90993,73.94654,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shegaon,20.7932,76.69921,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shendurjana,21.52488,78.2835,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shiraguppi,16.61875,74.70907,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shirdi,19.76616,74.47738,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shirpur,21.34821,74.88035,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Shivaji Nagar",18.53017,73.85263,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sholapur,17.67152,75.91044,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shrirampur,19.62201,74.65699,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shrivardhan,18.05318,73.0011,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shrīgonda,18.61527,74.69895,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Shāhāda,21.54538,74.47106,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sillod,20.30303,75.65284,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sindi,20.74238,78.5871,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Sindkhed Raja",19.95363,76.12637,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sinnar,19.84505,73.99866,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sirūr,18.8276,74.37475,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sonpet,19.02594,76.47394,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Soygaon,20.59606,75.61765,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Soyāgaon,20.5525,74.50687,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Srīvardhan,18.04592,73.01552,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sāngli,16.85438,74.56417,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sāngola,17.43948,75.19379,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sāsvad,18.34351,74.03102,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sāvantvādi,15.90413,73.82191,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Sāvda,21.15054,75.88938,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Talegaon Dābhāde",18.73502,73.67561,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Taloda,21.56128,74.21238,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Telhāra,21.02694,76.83889,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Thāne,19.19704,72.96355,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Tirorā,21.40409,79.92617,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Tuljāpur,18.00804,76.07011,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Tumsar,21.38333,79.73333,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Tāsgaon,17.037,74.60171,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Udgīr,18.39258,77.11756,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Ulhasnagar,19.21667,73.15,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Umarga,17.83841,76.62331,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Umarkhed,19.60144,77.68878,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Umarsera,20.37139,78.12343,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Umbri,20.71373,77.02639,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Umred,20.85396,79.32466,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Unchagao,16.69746,74.27325,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Uran,18.87813,72.93924,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Urun-Islāmpur,17.05,74.26667,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Vadgaon,20.37589,78.11258,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Vagholi,18.5823,73.98301,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Vaijāpur,19.92672,74.7275,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Varangaon,21.01767,75.91042,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Vasind,19.40844,73.26285,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Virār,19.45591,72.81136,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Vite,17.27343,74.53792,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Vāda,19.65347,73.14811,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wadgaon,16.83553,74.31338,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Wadgaon Kolhati",19.84307,75.236,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wai,17.95276,73.89058,Asia/Kolkata,+91
IN,India,Maharashtra,MH,"Waluj Buzurg",19.79632,75.22648,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Walwadi,20.92085,74.76111,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wani,20.05507,78.95313,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wardha,20.73933,78.59784,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Warora,20.22885,79.00277,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Warud,21.47101,78.26965,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wānādongri,21.0938,78.97273,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wāri,21.15313,79.0076,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Wāshīm,20.11128,77.133,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Yavatmāl,20.39324,78.13201,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Yeola,20.0424,74.48944,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Yerkhera,21.21649,79.18545,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Yāval,21.16772,75.69762,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Ārangaon,19.02681,74.71487,Asia/Kolkata,+91
IN,India,Maharashtra,MH,Ārvi,20.99585,78.22914,Asia/Kolkata,+91
IN,India,Manipur,MN,Churāchāndpur,24.33353,93.66999,Asia/Kolkata,+91
IN,India,Manipur,MN,Imphal,24.80805,93.9442,Asia/Kolkata,+91
IN,India,Manipur,MN,Kakching,24.4982,93.98126,Asia/Kolkata,+91
IN,India,Manipur,MN,"Keirao Bitra",24.71105,93.97461,Asia/Kolkata,+91
IN,India,Manipur,MN,"Mayāng Imphāl",24.60998,93.88873,Asia/Kolkata,+91
IN,India,Manipur,MN,Moirāng,24.4975,93.77791,Asia/Kolkata,+91
IN,India,Manipur,MN,Moreh,24.2508,94.30073,Asia/Kolkata,+91
IN,India,Manipur,MN,Nambol,24.69557,93.81974,Asia/Kolkata,+91
IN,India,Manipur,MN,Phek,25.66667,94.5,Asia/Kolkata,+91
IN,India,Manipur,MN,Samurou,24.70095,93.90332,Asia/Kolkata,+91
IN,India,Manipur,MN,Tamenglong,25.0164,93.48545,Asia/Kolkata,+91
IN,India,Manipur,MN,Thoubāl,24.63881,93.99639,Asia/Kolkata,+91
IN,India,Manipur,MN,Ukhrul,25.11957,94.36417,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Jowai,25.43596,92.19132,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Laitumkhrah,25.57067,91.89771,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Mankāchar,25.53347,89.86373,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Mawlai-Mawïong,25.62322,91.88175,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Nongpoh,25.9023,91.87694,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Nongstoin,25.51704,91.26484,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Nongthymmai,25.5637,91.9064,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Resubelpara,25.90404,90.60747,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Shella,25.17861,91.63952,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Shillong,25.56892,91.88313,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Tura,25.51421,90.20239,Asia/Kolkata,+91
IN,India,Meghalaya,ML,Williamnagar,25.4955,90.6168,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Aizawl,23.72894,92.71791,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Kolasib,24.22388,92.67869,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Lawngtlai,22.53254,92.89902,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Lunglei,22.89247,92.74218,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Ngūr,23.53798,93.3732,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Saiha,22.49183,92.98143,Asia/Kolkata,+91
IN,India,Mizoram,MZ,Serchhīp,23.29312,92.84679,Asia/Kolkata,+91
IN,India,Nagaland,NL,Chumukedima,25.82483,93.77592,Asia/Kolkata,+91
IN,India,Nagaland,NL,Dimāpur,25.91174,93.7217,Asia/Kolkata,+91
IN,India,Nagaland,NL,Kiphire,25.86785,94.78572,Asia/Kolkata,+91
IN,India,Nagaland,NL,Kohima,25.67467,94.11099,Asia/Kolkata,+91
IN,India,Nagaland,NL,Kuda,25.89086,93.7388,Asia/Kolkata,+91
IN,India,Nagaland,NL,Mokokchūng,26.3248,94.51834,Asia/Kolkata,+91
IN,India,Nagaland,NL,Mon,26.73583,95.05841,Asia/Kolkata,+91
IN,India,Nagaland,NL,Tuensang,26.26704,94.82415,Asia/Kolkata,+91
IN,India,Nagaland,NL,Wokha,26.09717,94.25817,Asia/Kolkata,+91
IN,India,Nagaland,NL,Zunheboto,25.96667,94.51667,Asia/Kolkata,+91
IN,India,Odisha,OD,Anandpur,21.21411,86.12492,Asia/Kolkata,+91
IN,India,Odisha,OD,Angul,20.84089,85.10192,Asia/Kolkata,+91
IN,India,Odisha,OD,"Bada Barabīl",22.11186,85.38684,Asia/Kolkata,+91
IN,India,Odisha,OD,Balasore,21.49266,86.93348,Asia/Kolkata,+91
IN,India,Odisha,OD,Baliguda,20.19966,83.90938,Asia/Kolkata,+91
IN,India,Odisha,OD,Balāngīr,20.70419,83.49029,Asia/Kolkata,+91
IN,India,Odisha,OD,Barbil,22.10194,85.37752,Asia/Kolkata,+91
IN,India,Odisha,OD,Bargarh,21.33348,83.61905,Asia/Kolkata,+91
IN,India,Odisha,OD,Baripāda,21.93458,86.72852,Asia/Kolkata,+91
IN,India,Odisha,OD,Barpāli,21.19005,83.58721,Asia/Kolkata,+91
IN,India,Odisha,OD,Baud,20.83773,84.32618,Asia/Kolkata,+91
IN,India,Odisha,OD,Belpahar,21.8218,83.8458,Asia/Kolkata,+91
IN,India,Odisha,OD,Bhadrak,21.05447,86.5156,Asia/Kolkata,+91
IN,India,Odisha,OD,Bhanjanagar,19.92719,84.58201,Asia/Kolkata,+91
IN,India,Odisha,OD,Bhawānipatna,19.90717,83.16697,Asia/Kolkata,+91
IN,India,Odisha,OD,Bhuban,20.88197,85.83334,Asia/Kolkata,+91
IN,India,Odisha,OD,Bhubaneswar,20.27241,85.83385,Asia/Kolkata,+91
IN,India,Odisha,OD,Binika,21.02626,83.81197,Asia/Kolkata,+91
IN,India,Odisha,OD,Birmitrapur,22.4,84.76667,Asia/Kolkata,+91
IN,India,Odisha,OD,Brahmapur,19.31151,84.7929,Asia/Kolkata,+91
IN,India,Odisha,OD,Brajarajnagar,21.81667,83.91667,Asia/Kolkata,+91
IN,India,Odisha,OD,Buguda,19.80806,84.79084,Asia/Kolkata,+91
IN,India,Odisha,OD,Burla,21.50976,83.87259,Asia/Kolkata,+91
IN,India,Odisha,OD,Byasanagar,20.95569,86.12643,Asia/Kolkata,+91
IN,India,Odisha,OD,Bālugaon,20.17838,85.11327,Asia/Kolkata,+91
IN,India,Odisha,OD,Bālugān,19.73333,85.21667,Asia/Kolkata,+91
IN,India,Odisha,OD,Bānapur,19.77889,85.17033,Asia/Kolkata,+91
IN,India,Odisha,OD,Bānki,20.37912,85.52953,Asia/Kolkata,+91
IN,India,Odisha,OD,Bāsudebpur,21.11974,86.72896,Asia/Kolkata,+91
IN,India,Odisha,OD,Chandili,19.24665,83.40577,Asia/Kolkata,+91
IN,India,Odisha,OD,Chhatrapur,19.35574,84.98359,Asia/Kolkata,+91
IN,India,Odisha,OD,Choudwar,20.53917,85.91512,Asia/Kolkata,+91
IN,India,Odisha,OD,Cuttack,20.46497,85.87927,Asia/Kolkata,+91
IN,India,Odisha,OD,Deogarh,21.53827,84.73337,Asia/Kolkata,+91
IN,India,Odisha,OD,"Dera Colliery Township",20.95283,85.17174,Asia/Kolkata,+91
IN,India,Odisha,OD,Dhamanagar,20.9167,86.45,Asia/Kolkata,+91
IN,India,Odisha,OD,Dhenkānāl,20.65744,85.59693,Asia/Kolkata,+91
IN,India,Odisha,OD,Ghantapada,20.93453,85.18788,Asia/Kolkata,+91
IN,India,Odisha,OD,Gunupur,19.0804,83.80879,Asia/Kolkata,+91
IN,India,Odisha,OD,Hinjilicut,19.48166,84.74489,Asia/Kolkata,+91
IN,India,Odisha,OD,Hīrākud,21.52502,83.87275,Asia/Kolkata,+91
IN,India,Odisha,OD,Jagatsinghapur,20.2557,86.17112,Asia/Kolkata,+91
IN,India,Odisha,OD,Jalda,22.1872,84.84359,Asia/Kolkata,+91
IN,India,Odisha,OD,Jaleshwar,21.80176,87.2225,Asia/Kolkata,+91
IN,India,Odisha,OD,Jatani,20.15975,85.70742,Asia/Kolkata,+91
IN,India,Odisha,OD,Jeypore,18.8563,82.5716,Asia/Kolkata,+91
IN,India,Odisha,OD,Jharsuguda,21.85531,84.00698,Asia/Kolkata,+91
IN,India,Odisha,OD,Joda,22.017,85.422,Asia/Kolkata,+91
IN,India,Odisha,OD,Jājpur,20.84852,86.33729,Asia/Kolkata,+91
IN,India,Odisha,OD,Kantābānji,20.46709,82.92042,Asia/Kolkata,+91
IN,India,Odisha,OD,Karanjiā,21.76259,85.97319,Asia/Kolkata,+91
IN,India,Odisha,OD,Kavisuryanagar,19.58148,84.76006,Asia/Kolkata,+91
IN,India,Odisha,OD,Kendrāparha,20.50166,86.42227,Asia/Kolkata,+91
IN,India,Odisha,OD,Keonjhargarh,21.6318,85.59686,Asia/Kolkata,+91
IN,India,Odisha,OD,Kesinga,20.18778,83.21949,Asia/Kolkata,+91
IN,India,Odisha,OD,Kharhiāl,20.28845,82.7606,Asia/Kolkata,+91
IN,India,Odisha,OD,"Khariar Road",20.89872,82.50893,Asia/Kolkata,+91
IN,India,Odisha,OD,Khordha,20.18268,85.61629,Asia/Kolkata,+91
IN,India,Odisha,OD,Konārka,19.89021,86.09761,Asia/Kolkata,+91
IN,India,Odisha,OD,Koraput,18.81199,82.71048,Asia/Kolkata,+91
IN,India,Odisha,OD,Kuchinda,21.74356,84.34848,Asia/Kolkata,+91
IN,India,Odisha,OD,Kāmākhyānagar,20.93385,85.54489,Asia/Kolkata,+91
IN,India,Odisha,OD,Lochapada,19.32873,84.80065,Asia/Kolkata,+91
IN,India,Odisha,OD,Malakanagiri,18.36428,81.888,Asia/Kolkata,+91
IN,India,Odisha,OD,Nalco,20.86544,85.18283,Asia/Kolkata,+91
IN,India,Odisha,OD,Nayāgarh,20.12882,85.09626,Asia/Kolkata,+91
IN,India,Odisha,OD,Nilagiri,21.46235,86.76794,Asia/Kolkata,+91
IN,India,Odisha,OD,Nimāparha,20.05756,86.00436,Asia/Kolkata,+91
IN,India,Odisha,OD,Nowrangapur,19.23114,82.54826,Asia/Kolkata,+91
IN,India,Odisha,OD,Padampur,20.99932,83.06325,Asia/Kolkata,+91
IN,India,Odisha,OD,Padmapur,21,83.06667,Asia/Kolkata,+91
IN,India,Odisha,OD,Paralakhemundi,18.77619,84.09504,Asia/Kolkata,+91
IN,India,Odisha,OD,"Parādīp Garh",20.31641,86.6085,Asia/Kolkata,+91
IN,India,Odisha,OD,Patnāgarh,20.70833,83.13263,Asia/Kolkata,+91
IN,India,Odisha,OD,Patāmundai,20.57806,86.56063,Asia/Kolkata,+91
IN,India,Odisha,OD,Phulbāni,20.48101,84.23063,Asia/Kolkata,+91
IN,India,Odisha,OD,Pipili,20.11357,85.83147,Asia/Kolkata,+91
IN,India,Odisha,OD,Polasara,19.69386,84.81401,Asia/Kolkata,+91
IN,India,Odisha,OD,Puri,19.79825,85.82494,Asia/Kolkata,+91
IN,India,Odisha,OD,Purushottampur,19.52024,84.88514,Asia/Kolkata,+91
IN,India,Odisha,OD,Rairangpur,22.26675,86.17385,Asia/Kolkata,+91
IN,India,Odisha,OD,Rajgangpur,22.2,84.583,Asia/Kolkata,+91
IN,India,Odisha,OD,"Raurkela Industrial Township",22.19994,84.86176,Asia/Kolkata,+91
IN,India,Odisha,OD,Remuna,21.52798,86.87156,Asia/Kolkata,+91
IN,India,Odisha,OD,Rourkela,22.22496,84.86414,Asia/Kolkata,+91
IN,India,Odisha,OD,Rāmpur,21.07351,84.34095,Asia/Kolkata,+91
IN,India,Odisha,OD,Rāyagada,19.17132,83.41428,Asia/Kolkata,+91
IN,India,Odisha,OD,Sambalpur,21.46527,83.97573,Asia/Kolkata,+91
IN,India,Odisha,OD,Sonepur,20.83333,83.91667,Asia/Kolkata,+91
IN,India,Odisha,OD,Sorada,19.76082,84.42997,Asia/Kolkata,+91
IN,India,Odisha,OD,Soro,21.27851,86.68833,Asia/Kolkata,+91
IN,India,Odisha,OD,Sunabeda,18.7284,82.82932,Asia/Kolkata,+91
IN,India,Odisha,OD,Sundergarh,22.11667,84.03333,Asia/Kolkata,+91
